iter	Passed	Remaining
4795	24767	26874
4796	24774	26871
4797	24781	26868
4798	24786	26863
4799	24793	26859
4800	24799	26855
4801	24808	26854
4802	24817	26853
4803	24825	26851
4804	24833	26848
4805	24840	26845
4806	24847	26843
4807	24854	26839
4808	24862	26837
4809	24867	26832
4810	24875	26830
4811	24882	26826
4812	24889	26823
4813	24895	26819
4814	24901	26815
4815	24908	26811
4816	24915	26808
4817	24921	26804
4818	24928	26800
4819	24935	26797
4820	24942	26794
4821	24949	26790
4822	24957	26789
4823	24965	26787
4824	24972	26783
4825	24978	26779
4826	24984	26775
4827	24991	26771
4828	24997	26768
4829	25005	26765
4830	25012	26762
4831	25019	26759
4832	25026	26756
4833	25033	26752
4834	25040	26749
4835	25048	26746
4836	25055	26743
4837	25061	26740
4838	25067	26735
4839	25074	26731
4840	25080	26728
4841	25088	26726
4842	25095	26723
4843	25102	26719
4844	25108	26714
4845	25115	26711
4846	25121	26707
4847	25127	26703
4848	25131	26697
4849	25135	26690
4850	25140	26685
4851	25145	26679
4852	25151	26675
4853	25156	26670
4854	25161	26664
4855	25165	26658
4856	25170	26653
4857	25175	26647
4858	25180	26641
4859	25184	26635
4860	25189	26630
4861	25194	26624
4862	25199	26619
4863	25203	26613
4864	25208	26607
4865	25213	26602
4866	25218	26596
4867	25223	26591
4868	25228	26585
4869	25232	26580
4870	25237	26574
4871	25243	26569
4872	25247	26563
4873	25252	26557
4874	25256	26551
4875	25261	26545
4876	25265	26540
4877	25270	26534
4878	25274	26527
4879	25279	26522
4880	25284	26516
4881	25288	26511
4882	25292	26504
4883	25296	26498
4884	25302	26493
4885	25306	26487
4886	25311	26482
4887	25317	26477
4888	25322	26472
4889	25328	26467
4890	25332	26461
4891	25336	26455
4892	25341	26449
4893	25345	26443
4894	25350	26438
4895	25356	26433
4896	25363	26430
4897	25371	26428
4898	25378	26425
4899	25386	26422
4900	25393	26418
4901	25399	26414
4902	25406	26412
4903	25412	26407
4904	25419	26403
4905	25425	26400
4906	25433	26397
4907	25439	26393
4908	25514	26459
4909	25535	26471
4910	25544	26470
4911	25552	26468
4912	25559	26464
4913	25567	26462
4914	25575	26460
4915	25581	26456
4916	25589	26453
4917	25595	26448
4918	25602	26445
4919	25610	26443
4920	25616	26439
4921	25623	26435
4922	25629	26431
4923	25637	26428
4924	25642	26423
4925	25650	26421
4926	25657	26417
4927	25663	26413
4928	25669	26409
4929	25677	26406
4930	25684	26402
4931	25690	26399
4932	25697	26395
4933	25703	26391
4934	25709	26387
4935	25716	26383
4936	25723	26380
4937	25730	26376
4938	25736	26372
4939	25743	26368
4940	25749	26364
4941	25756	26361
4942	25762	26357
4943	25769	26352
4944	25776	26349
4945	25782	26345
4946	25788	26341
4947	25795	26337
4948	25801	26333
4949	25808	26330
4950	25815	26326
4951	25821	26321
4952	25827	26318
4953	25833	26313
4954	25840	26309
4955	25844	26303
4956	25848	26297
4957	25853	26291
4958	25858	26285
4959	25864	26281
4960	25869	26276
4961	25874	26271
4962	25880	26266
4963	25884	26259
4964	25889	26254
4965	25893	26248
4966	25899	26243
4967	25903	26237
4968	25909	26232
4969	25914	26227
4970	25919	26221
4971	25926	26218
4972	25931	26213
4973	25938	26210
4974	25943	26204
4975	25948	26198
4976	25954	26194
4977	25961	26190
4978	25969	26188
4979	25979	26188
4980	25986	26184
4981	25992	26180
4982	25998	26175
4983	26004	26170
4984	26010	26167
4985	26015	26162
4986	26020	26156
4987	26026	26151
4988	26031	26146
4989	26035	26140
4990	26040	26134
4991	26045	26128
4992	26049	26123
4993	26054	26117
4994	26059	26111
4995	26064	26106
4996	26069	26100
4997	26073	26094
4998	26078	26088
4999	26083	26083
5000	26088	26078
5001	26092	26071
5002	26097	26066
5003	26102	26061
5004	26108	26056
5005	26115	26052
5006	26122	26049
5007	26129	26045
5008	26136	26042
5009	26143	26038
5010	26150	26035
5011	26157	26032
5012	26164	26028
5013	26171	26025
5014	26178	26021
5015	26184	26017
5016	26191	26013
5017	26198	26010
5018	26205	26006
5019	26212	26003
5020	26220	26001
5021	26229	26000
5022	26238	25997
5023	26247	25996
5024	26260	25998
5025	26266	25994
5026	26273	25990
5027	26280	25987
5028	26286	25983
5029	26294	25980
5030	26300	25976
5031	26307	25972
5032	26314	25969
5033	26321	25965
5034	26330	25964
5035	26338	25961
5036	26354	25967
5037	26363	25965
5038	26371	25962
5039	26377	25958
5040	26384	25955
5041	26389	25950
5042	26396	25946
5043	26403	25942
5044	26410	25939
5045	26417	25935
5046	26424	25932
5047	26431	25929
5048	26438	25925
5049	26446	25922
5050	26453	25918
5051	26460	25915
5052	26466	25911
5053	26473	25907
5054	26478	25902
5055	26486	25899
5056	26493	25896
5057	26500	25892
5058	26507	25889
5059	26514	25885
5060	26520	25881
5061	26527	25877
5062	26533	25873
5063	26537	25867
5064	26542	25861
5065	26545	25854
5066	26549	25847
5067	26553	25841
5068	26559	25835
5069	26563	25829
5070	26568	25824
5071	26573	25819
5072	26578	25813
5073	26584	25808
5074	26589	25803
5075	26594	25797
5076	26598	25791
5077	26603	25786
5078	26607	25780
5079	26611	25773
5080	26617	25768
5081	26621	25761
5082	26625	25756
5083	26630	25750
5084	26635	25744
5085	26639	25739
5086	26645	25733
5087	26650	25728
5088	26655	25722
5089	26660	25717
5090	26664	25711
5091	26669	25705
5092	26674	25700
5093	26678	25693
5094	26683	25688
5095	26687	25681
5096	26692	25676
5097	26696	25670
5098	26701	25664
5099	26705	25658
5100	26710	25652
5101	26714	25645
5102	26718	25639
5103	26722	25633
5104	26726	25627
5105	26731	25621
5106	26736	25616
5107	26742	25611
5108	26747	25605
5109	26752	25600
5110	26757	25595
5111	26761	25589
5112	26765	25582
5113	26770	25576
5114	26775	25571
5115	26779	25564
5116	26784	25559
5117	26787	25552
5118	26794	25548
5119	26800	25544
5120	26807	25541
5121	26814	25537
5122	26821	25533
5123	26827	25529
5124	26834	25525
5125	26840	25521
5126	26847	25517
5127	26853	25513
5128	26859	25508
5129	26866	25504
5130	26872	25500
5131	26878	25495
5132	26884	25490
5133	26889	25485
5134	26898	25484
5135	26908	25483
5136	26935	25499
5137	26947	25500
5138	26963	25504
5139	26970	25501
5140	26976	25496
5141	26983	25493
5142	26991	25490
5143	26999	25487
5144	27005	25483
5145	27012	25479
5146	27019	25476
5147	27025	25471
5148	27032	25467
5149	27039	25464
5150	27044	25459
5151	27051	25455
5152	27059	25452
5153	27066	25448
5154	27071	25443
5155	27078	25439
5156	27086	25436
5157	27092	25432
5158	27099	25429
5159	27106	25425
5160	27112	25421
5161	27119	25417
5162	27125	25412
5163	27132	25409
5164	27139	25405
5165	27145	25401
5166	27152	25397
5167	27159	25393
5168	27166	25390
5169	27174	25386
5170	27181	25383
5171	27188	25379
5172	27194	25375
5173	27200	25370
5174	27207	25367
5175	27213	25362
5176	27220	25358
5177	27226	25354
5178	27232	25350
5179	27237	25344
5180	27241	25338
5181	27245	25331
5182	27249	25325
5183	27254	25319
5184	27259	25314
5185	27264	25308
5186	27268	25302
5187	27273	25296
5188	27278	25291
5189	27283	25285
5190	27287	25279
5191	27292	25273
5192	27297	25268
5193	27302	25263
5194	27308	25257
5195	27313	25252
5196	27317	25246
5197	27322	25240
5198	27326	25234
5199	27331	25229
5200	27337	25224
5201	27342	25219
5202	27347	25213
5203	27351	25206
5204	27356	25201
5205	27360	25195
5206	27364	25189
5207	27368	25182
5208	27373	25176
5209	27378	25170
5210	27382	25164
5211	27388	25160
5212	27393	25155
5213	27398	25149
5214	27402	25143
5215	27406	25136
5216	27411	25130
5217	27416	25125
5218	27421	25120
5219	27426	25114
5220	27430	25107
5221	27433	25101
5222	27438	25095
5223	27444	25090
5224	27448	25084
5225	27453	25079
5226	27459	25074
5227	27463	25068
5228	27469	25063
5229	27475	25058
5230	27481	25054
5231	27489	25051
5232	27495	25047
5233	27501	25042
5234	27509	25039
5235	27516	25036
5236	27522	25030
5237	27528	25026
5238	27534	25022
5239	27542	25019
5240	27549	25015
5241	27556	25012
5242	27563	25008
5243	27571	25005
5244	27578	25002
5245	27585	24998
5246	27596	24998
5247	27602	24993
5248	27609	24989
5249	27616	24986
5250	27622	24981
5251	27629	24978
5252	27638	24976
5253	27646	24973
5254	27653	24969
5255	27660	24966
5256	27667	24962
5257	27674	24958
5258	27681	24955
5259	27688	24950
5260	27695	24947
5261	27701	24942
5262	27707	24938
5263	27714	24934
5264	27721	24930
5265	27728	24926
5266	27736	24924
5267	27742	24920
5268	27750	24917
5269	27762	24917
5270	27770	24914
5271	27778	24912
5272	27787	24910
5273	27795	24907
5274	27802	24903
5275	27808	24898
5276	27816	24895
5277	27821	24890
5278	27827	24886
5279	27833	24881
5280	27839	24877
5281	27846	24873
5282	27853	24869
5283	27860	24865
5284	27867	24861
5285	27874	24858
5286	27881	24854
5287	27887	24850
5288	27893	24845
5289	27899	24840
5290	27908	24838
5291	27915	24835
5292	27923	24832
5293	27973	24866
5294	27990	24871
5295	27998	24868
5296	28006	24865
5297	28014	24862
5298	28021	24858
5299	28029	24856
5300	28035	24851
5301	28042	24847
5302	28048	24843
5303	28054	24838
5304	28061	24835
5305	28067	24830
5306	28073	24825
5307	28080	24821
5308	28088	24818
5309	28096	24816
5310	28104	24812
5311	28111	24809
5312	28117	24804
5313	28126	24802
5314	28133	24798
5315	28141	24796
5316	28149	24792
5317	28155	24788
5318	28161	24783
5319	28167	24778
5320	28174	24774
5321	28181	24771
5322	28187	24766
5323	28195	24763
5324	28203	24760
5325	28210	24756
5326	28216	24752
5327	28222	24748
5328	28229	24743
5329	28235	24739
5330	28241	24734
5331	28248	24730
5332	28254	24726
5333	28260	24721
5334	28266	24716
5335	28273	24712
5336	28278	24707
5337	28288	24705
5338	28295	24701
5339	28303	24699
5340	28310	24695
5341	28318	24692
5342	28324	24688
5343	28331	24684
5344	28336	24678
5345	28344	24675
5346	28351	24671
5347	28359	24668
5348	28366	24665
5349	28372	24660
5350	28378	24655
5351	28385	24651
5352	28392	24647
5353	28397	24642
5354	28404	24638
5355	28411	24634
5356	28418	24631
5357	28425	24627
5358	28431	24622
5359	28439	24619
5360	28446	24615
5361	28455	24613
5362	28464	24611
5363	28471	24607
5364	28477	24602
5365	28483	24597
5366	28489	24592
5367	28494	24587
5368	28500	24582
5369	28506	24578
5370	28511	24572
5371	28517	24568
5372	28523	24563
5373	28528	24557
5374	28534	24553
5375	28539	24547
5376	28545	24542
5377	28551	24538
5378	28556	24532
5379	28561	24526
5380	28565	24520
5381	28571	24515
5382	28576	24510
5383	28582	24505
5384	28588	24500
5385	28593	24494
5386	28597	24488
5387	28602	24482
5388	28605	24476
5389	28610	24470
5390	28614	24464
5391	28619	24457
5392	28623	24451
5393	28628	24446
5394	28633	24440
5395	28637	24434
5396	28642	24428
5397	28647	24423
5398	28652	24417
5399	28656	24411
5400	28661	24405
5401	28666	24399
5402	28670	24393
5403	28675	24388
5404	28680	24381
5405	28684	24375
5406	28687	24369
5407	28691	24362
5408	28695	24356
5409	28704	24353
5410	28708	24347
5411	28712	24340
5412	28716	24334
5413	28721	24328
5414	28725	24322
5415	28729	24316
5416	28733	24309
5417	28737	24303
5418	28741	24296
5419	28745	24290
5420	28749	24284
5421	28753	24277
5422	28757	24271
5423	28761	24265
5424	28765	24258
5425	28769	24252
5426	28773	24245
5427	28778	24239
5428	28781	24233
5429	28785	24226
5430	28790	24220
5431	28794	24214
5432	28798	24208
5433	28803	24202
5434	28807	24196
5435	28811	24189
5436	28815	24183
5437	28820	24177
5438	28824	24171
5439	28829	24165
5440	28834	24160
5441	28838	24153
5442	28844	24148
5443	28848	24143
5444	28853	24137
5445	28857	24131
5446	28862	24125
5447	28866	24118
5448	28870	24112
5449	28874	24106
5450	28879	24100
5451	28883	24094
5452	28887	24088
5453	28894	24083
5454	28898	24077
5455	28902	24071
5456	28907	24065
5457	28911	24059
5458	28915	24053
5459	28920	24047
5460	28924	24041
5461	28929	24035
5462	28933	24029
5463	28938	24023
5464	28943	24017
5465	28949	24013
5466	28953	24006
5467	28957	24000
5468	28963	23995
5469	28968	23990
5470	28972	23984
5471	28976	23977
5472	28981	23971
5473	28985	23966
5474	28990	23959
5475	28994	23953
5476	28998	23947
5477	29002	23941
5478	29006	23934
5479	29011	23929
5480	29015	23923
5481	29019	23916
5482	29024	23910
5483	29028	23904
5484	29032	23898
5485	29037	23892
5486	29041	23886
5487	29045	23879
5488	29050	23874
5489	29055	23868
5490	29059	23862
5491	29063	23856
5492	29068	23850
5493	29072	23844
5494	29077	23838
5495	29081	23832
5496	29085	23826
5497	29090	23820
5498	29095	23814
5499	29099	23809
5500	29104	23803
5501	29109	23797
5502	29112	23790
5503	29118	23785
5504	29123	23779
5505	29126	23773
5506	29131	23767
5507	29136	23762
5508	29140	23755
5509	29144	23749
5510	29148	23743
5511	29152	23736
5512	29157	23730
5513	29161	23724
5514	29165	23718
5515	29169	23712
5516	29174	23706
5517	29178	23700
5518	29182	23693
5519	29186	23687
5520	29190	23681
5521	29194	23675
5522	29199	23669
5523	29203	23662
5524	29208	23657
5525	29212	23651
5526	29216	23645
5527	29220	23638
5528	29224	23632
5529	29228	23625
5530	29232	23619
5531	29236	23613
5532	29241	23607
5533	29246	23602
5534	29250	23596
5535	29255	23590
5536	29258	23583
5537	29262	23577
5538	29266	23571
5539	29271	23565
5540	29275	23559
5541	29280	23553
5542	29284	23547
5543	29289	23541
5544	29293	23535
5545	29297	23528
5546	29301	23522
5547	29306	23516
5548	29310	23510
5549	29314	23504
5550	29318	23498
5551	29322	23491
5552	29326	23485
5553	29331	23479
5554	29335	23473
5555	29340	23467
5556	29344	23462
5557	29349	23456
5558	29353	23450
5559	29358	23444
5560	29362	23438
5561	29366	23432
5562	29371	23426
5563	29375	23420
5564	29379	23413
5565	29383	23407
5566	29388	23401
5567	29393	23396
5568	29397	23390
5569	29402	23384
5570	29406	23378
5571	29410	23372
5572	29415	23366
5573	29419	23360
5574	29422	23353
5575	29427	23347
5576	29431	23341
5577	29436	23335
5578	29440	23329
5579	29444	23323
5580	29448	23317
5581	29455	23312
5582	29458	23306
5583	29463	23300
5584	29468	23294
5585	29472	23288
5586	29518	23315
5587	29531	23316
5588	29535	23310
5589	29540	23304
5590	29545	23298
5591	29550	23293
5592	29554	23287
5593	29559	23281
5594	29563	23275
5595	29567	23269
5596	29571	23263
5597	29575	23257
5598	29580	23250
5599	29584	23244
5600	29588	23238
5601	29592	23232
5602	29597	23226
5603	29602	23221
5604	29607	23215
5605	29611	23209
5606	29616	23203
5607	29620	23197
5608	29623	23190
5609	29628	23184
5610	29631	23178
5611	29635	23172
5612	29640	23166
5613	29644	23159
5614	29648	23153
5615	29651	23147
5616	29657	23141
5617	29661	23135
5618	29665	23129
5619	29669	23123
5620	29673	23117
5621	29678	23111
5622	29682	23105
5623	29688	23100
5624	29692	23093
5625	29696	23087
5626	29700	23081
5627	29704	23075
5628	29709	23069
5629	29714	23064
5630	29718	23057
5631	29722	23052
5632	29727	23046
5633	29731	23040
5634	29736	23034
5635	29740	23028
5636	29744	23021
5637	29749	23016
5638	29752	23009
5639	29757	23004
5640	29761	22998
5641	29765	22991
5642	29769	22985
5643	29773	22979
5644	29777	22972
5645	29782	22967
5646	29787	22961
5647	29791	22955
5648	29796	22950
5649	29800	22943
5650	29804	22937
5651	29808	22931
5652	29813	22925
5653	29817	22919
5654	29821	22913
5655	29826	22907
5656	29830	22901
5657	29835	22895
5658	29839	22889
5659	29843	22883
5660	29847	22877
5661	29851	22871
5662	29856	22865
5663	29860	22859
5664	29864	22852
5665	29868	22846
5666	29872	22840
5667	29877	22835
5668	29881	22829
5669	29886	22823
5670	29890	22817
5671	29895	22811
5672	29899	22805
5673	29905	22800
5674	29910	22795
5675	29914	22789
5676	29918	22782
5677	29923	22777
5678	29927	22771
5679	29931	22765
5680	29937	22759
5681	29942	22754
5682	29946	22748
5683	29949	22741
5684	29954	22735
5685	29959	22730
5686	29964	22724
5687	29968	22718
5688	29973	22713
5689	29977	22707
5690	29981	22700
5691	29985	22694
5692	29989	22688
5693	29993	22682
5694	29997	22676
5695	30002	22670
5696	30006	22663
5697	30010	22658
5698	30014	22651
5699	30018	22645
5700	30023	22639
5701	30027	22633
5702	30031	22627
5703	30036	22621
5704	30040	22615
5705	30044	22609
5706	30048	22603
5707	30053	22597
5708	30058	22592
5709	30063	22586
5710	30067	22580
5711	30072	22575
5712	30076	22569
5713	30081	22563
5714	30086	22557
5715	30090	22551
5716	30094	22545
5717	30097	22539
5718	30102	22533
5719	30107	22527
5720	30111	22521
5721	30115	22515
5722	30119	22509
5723	30124	22503
5724	30128	22497
5725	30133	22492
5726	30137	22485
5727	30141	22479
5728	30145	22473
5729	30149	22467
5730	30152	22460
5731	30156	22454
5732	30160	22448
5733	30165	22442
5734	30169	22436
5735	30173	22430
5736	30179	22425
5737	30184	22420
5738	30188	22414
5739	30193	22408
5740	30197	22401
5741	30201	22395
5742	30205	22390
5743	30209	22383
5744	30213	22377
5745	30217	22371
5746	30222	22365
5747	30226	22359
5748	30230	22353
5749	30235	22348
5750	30240	22342
5751	30244	22336
5752	30249	22330
5753	30254	22325
5754	30258	22319
5755	30263	22313
5756	30267	22307
5757	30271	22301
5758	30276	22296
5759	30280	22289
5760	30285	22284
5761	30289	22278
5762	30294	22272
5763	30297	22265
5764	30302	22260
5765	30306	22253
5766	30310	22247
5767	30314	22242
5768	30319	22236
5769	30324	22230
5770	30328	22224
5771	30332	22218
5772	30337	22213
5773	30341	22207
5774	30346	22201
5775	30351	22195
5776	30355	22190
5777	30359	22183
5778	30364	22178
5779	30368	22171
5780	30372	22166
5781	30376	22160
5782	30381	22154
5783	30385	22148
5784	30390	22142
5785	30394	22136
5786	30399	22130
5787	30403	22125
5788	30407	22118
5789	30411	22112
5790	30415	22106
5791	30419	22100
5792	30423	22094
5793	30428	22088
5794	30433	22083
5795	30439	22078
5796	30442	22071
5797	30446	22065
5798	30453	22061
5799	30457	22055
5800	30461	22049
5801	30466	22043
5802	30470	22037
5803	30474	22031
5804	30479	22025
5805	30484	22020
5806	30488	22014
5807	30493	22008
5808	30497	22003
5809	30502	21997
5810	30506	21991
5811	30510	21985
5812	30515	21979
5813	30519	21973
5814	30524	21967
5815	30528	21961
5816	30532	21956
5817	30536	21950
5818	30540	21943
5819	30544	21937
5820	30549	21931
5821	30553	21925
5822	30557	21920
5823	30561	21913
5824	30566	21908
5825	30570	21901
5826	30574	21895
5827	30578	21889
5828	30582	21883
5829	30586	21877
5830	30590	21871
5831	30594	21864
5832	30598	21859
5833	30602	21852
5834	30606	21847
5835	30611	21841
5836	30616	21835
5837	30620	21830
5838	30625	21824
5839	30629	21818
5840	30634	21813
5841	30639	21807
5842	30643	21801
5843	30649	21796
5844	30654	21790
5845	30658	21784
5846	30662	21779
5847	30667	21773
5848	30671	21767
5849	30676	21761
5850	30680	21755
5851	30684	21749
5852	30690	21744
5853	30694	21738
5854	30698	21732
5855	30702	21726
5856	30707	21720
5857	30711	21715
5858	30716	21709
5859	30720	21703
5860	30725	21697
5861	30729	21691
5862	30733	21686
5863	30737	21679
5864	30741	21673
5865	30745	21667
5866	30749	21661
5867	30755	21656
5868	30759	21650
5869	30764	21644
5870	30767	21638
5871	30772	21633
5872	30777	21627
5873	30781	21621
5874	30785	21615
5875	30790	21609
5876	30794	21603
5877	30797	21597
5878	30801	21591
5879	30806	21585
5880	30811	21580
5881	30816	21574
5882	30822	21570
5883	30826	21564
5884	30830	21558
5885	30835	21552
5886	30839	21546
5887	30845	21541
5888	30849	21535
5889	30853	21529
5890	30856	21522
5891	30860	21516
5892	30865	21510
5893	30870	21505
5894	30874	21499
5895	30878	21493
5896	30882	21487
5897	30887	21481
5898	30891	21475
5899	30896	21470
5900	30899	21463
5901	30904	21458
5902	30908	21452
5903	30912	21446
5904	30918	21441
5905	30922	21435
5906	30927	21429
5907	30931	21423
5908	30935	21417
5909	30939	21411
5910	30943	21405
5911	30947	21399
5912	30952	21393
5913	30956	21387
5914	30960	21381
5915	30966	21376
5916	30972	21372
5917	30977	21366
5918	30982	21361
5919	30988	21356
5920	30992	21350
5921	30996	21344
5922	31001	21339
5923	31005	21333
5924	31009	21327
5925	31013	21321
5926	31018	21315
5927	31021	21309
5928	31025	21303
5929	31030	21297
5930	31034	21291
5931	31038	21285
5932	31043	21279
5933	31048	21274
5934	31052	21268
5935	31056	21262
5936	31060	21256
5937	31065	21250
5938	31070	21245
5939	31074	21239
5940	31079	21233
5941	31084	21228
5942	31087	21221
5943	31091	21215
5944	31096	21210
5945	31100	21204
5946	31106	21199
5947	31110	21193
5948	31117	21189
5949	31121	21183
5950	31127	21178
5951	31134	21174
5952	31139	21169
5953	31145	21164
5954	31150	21159
5955	31155	21153
5956	31159	21148
5957	31164	21142
5958	31169	21137
5959	31174	21131
5960	31178	21125
5961	31182	21119
5962	31186	21113
5963	31191	21108
5964	31195	21102
5965	31199	21096
5966	31204	21090
5967	31209	21085
5968	31214	21080
5969	31219	21074
5970	31223	21068
5971	31227	21062
5972	31232	21057
5973	31236	21051
5974	31241	21045
5975	31246	21039
5976	31250	21034
5977	31254	21028
5978	31260	21023
5979	31265	21017
5980	31269	21012
5981	31274	21006
5982	31279	21001
5983	31284	20995
5984	31289	20990
5985	31293	20984
5986	31297	20978
5987	31301	20972
5988	31305	20966
5989	31309	20959
5990	31313	20954
5991	31317	20948
5992	31322	20942
5993	31326	20936
5994	31331	20931
5995	31335	20925
5996	31339	20919
5997	31344	20913
5998	31348	20907
5999	31352	20901
6000	31358	20896
6001	31362	20890
6002	31366	20884
6003	31370	20878
6004	31374	20872
6005	31378	20866
6006	31382	20860
6007	31386	20854
6008	31390	20848
6009	31395	20843
6010	31399	20837
6011	31404	20831
6012	31409	20826
6013	31414	20820
6014	31418	20815
6015	31422	20809
6016	31426	20803
6017	31430	20796
6018	31435	20791
6019	31439	20785
6020	31444	20780
6021	31448	20774
6022	31453	20768
6023	31458	20763
6024	31462	20757
6025	31466	20751
6026	31470	20745
6027	31475	20739
6028	31479	20734
6029	31484	20728
6030	31488	20722
6031	31492	20716
6032	31497	20710
6033	31501	20705
6034	31505	20699
6035	31509	20693
6036	31514	20687
6037	31518	20681
6038	31523	20676
6039	31528	20671
6040	31532	20665
6041	31537	20659
6042	31541	20653
6043	31544	20647
6044	31549	20641
6045	31554	20635
6046	31558	20630
6047	31562	20624
6048	31566	20618
6049	31570	20611
6050	31574	20606
6051	31580	20601
6052	31585	20595
6053	31590	20590
6054	31595	20585
6055	31599	20579
6056	31603	20573
6057	31607	20567
6058	31611	20561
6059	31616	20555
6060	31621	20550
6061	31625	20544
6062	31629	20538
6063	31636	20534
6064	31640	20528
6065	31645	20522
6066	31650	20517
6067	31653	20511
6068	31658	20505
6069	31662	20499
6070	31666	20493
6071	31671	20488
6072	31676	20483
6073	31681	20477
6074	31685	20472
6075	31690	20466
6076	31695	20460
6077	31699	20455
6078	31703	20448
6079	31708	20443
6080	31712	20437
6081	31717	20432
6082	31722	20426
6083	31727	20421
6084	31732	20415
6085	31736	20410
6086	31742	20405
6087	31746	20399
6088	31751	20394
6089	31756	20388
6090	31761	20383
6091	31766	20377
6092	31770	20372
6093	31776	20367
6094	31781	20362
6095	31786	20356
6096	31791	20351
6097	31796	20345
6098	31800	20340
6099	31805	20334
6100	31810	20329
6101	31815	20324
6102	31820	20318
6103	31825	20312
6104	31829	20307
6105	31834	20301
6106	31838	20296
6107	31843	20290
6108	31847	20284
6109	31852	20279
6110	31857	20273
6111	31861	20267
6112	31865	20262
6113	31870	20256
6114	31875	20251
6115	31880	20245
6116	31885	20240
6117	31890	20235
6118	31896	20230
6119	31900	20224
6120	31905	20219
6121	31909	20213
6122	31914	20208
6123	31919	20202
6124	31924	20196
6125	31929	20191
6126	31934	20186
6127	31939	20180
6128	31943	20175
6129	31947	20169
6130	31951	20163
6131	31956	20158
6132	31961	20152
6133	31965	20146
6134	31969	20140
6135	31974	20134
6136	31977	20128
6137	31982	20123
6138	31986	20117
6139	31991	20111
6140	31995	20106
6141	32000	20100
6142	32004	20094
6143	32008	20088
6144	32013	20083
6145	32017	20077
6146	32023	20072
6147	32027	20066
6148	32032	20061
6149	32035	20054
6150	32041	20049
6151	32045	20043
6152	32048	20037
6153	32053	20031
6154	32057	20026
6155	32061	20020
6156	32066	20014
6157	32070	20009
6158	32074	20003
6159	32078	19996
6160	32082	19991
6161	32087	19985
6162	32091	19979
6163	32096	19974
6164	32100	19968
6165	32106	19963
6166	32111	19958
6167	32115	19952
6168	32120	19947
6169	32124	19941
6170	32129	19935
6171	32133	19929
6172	32138	19924
6173	32143	19919
6174	32148	19914
6175	32153	19908
6176	32158	19902
6177	32163	19898
6178	32168	19892
6179	32172	19886
6180	32177	19881
6181	32181	19875
6182	32186	19869
6183	32190	19864
6184	32195	19858
6185	32199	19852
6186	32204	19847
6187	32208	19841
6188	32211	19834
6189	32215	19828
6190	32220	19823
6191	32225	19818
6192	32230	19812
6193	32234	19806
6194	32240	19802
6195	32244	19796
6196	32249	19790
6197	32253	19784
6198	32257	19779
6199	32262	19773
6200	32266	19767
6201	32272	19762
6202	32277	19757
6203	32283	19752
6204	32289	19748
6205	32296	19743
6206	32301	19738
6207	32310	19736
6208	32316	19731
6209	32321	19726
6210	32326	19720
6211	32332	19715
6212	32338	19710
6213	32342	19705
6214	32347	19699
6215	32352	19694
6216	32357	19689
6217	32361	19683
6218	32366	19678
6219	32371	19672
6220	32376	19667
6221	32380	19661
6222	32386	19656
6223	32390	19650
6224	32394	19644
6225	32398	19638
6226	32403	19633
6227	32407	19627
6228	32411	19621
6229	32416	19616
6230	32421	19610
6231	32424	19604
6232	32429	19599
6233	32434	19593
6234	32438	19588
6235	32443	19582
6236	32447	19576
6237	32452	19571
6238	32457	19566
6239	32461	19560
6240	32466	19554
6241	32470	19548
6242	32475	19543
6243	32479	19537
6244	32485	19532
6245	32489	19527
6246	32494	19521
6247	32499	19516
6248	32504	19510
6249	32508	19504
6250	32512	19499
6251	32517	19494
6252	32523	19489
6253	32528	19483
6254	32533	19478
6255	32538	19473
6256	32542	19467
6257	32548	19462
6258	32552	19456
6259	32557	19451
6260	32562	19445
6261	32567	19440
6262	32572	19435
6263	32577	19429
6264	32582	19424
6265	32588	19419
6266	32594	19414
6267	32599	19410
6268	32604	19404
6269	32608	19398
6270	32614	19393
6271	32618	19388
6272	32624	19383
6273	32629	19377
6274	32633	19372
6275	32637	19366
6276	32641	19360
6277	32646	19355
6278	32652	19349
6279	32656	19344
6280	32660	19338
6281	32665	19332
6282	32668	19326
6283	32673	19321
6284	32677	19315
6285	32683	19310
6286	32688	19305
6287	32692	19299
6288	32697	19294
6289	32702	19288
6290	32706	19283
6291	32711	19277
6292	32716	19272
6293	32720	19266
6294	32724	19260
6295	32729	19255
6296	32733	19249
6297	32737	19243
6298	32741	19237
6299	32746	19231
6300	32750	19226
6301	32755	19220
6302	32759	19215
6303	32764	19209
6304	32769	19204
6305	32773	19198
6306	32778	19193
6307	32783	19187
6308	32788	19182
6309	32792	19176
6310	32798	19171
6311	32802	19165
6312	32807	19160
6313	32811	19154
6314	32816	19149
6315	32821	19143
6316	32824	19137
6317	32829	19132
6318	32834	19126
6319	32838	19121
6320	32842	19115
6321	32847	19109
6322	32851	19104
6323	32858	19099
6324	32863	19094
6325	32867	19088
6326	32873	19083
6327	32877	19078
6328	32881	19072
6329	32886	19066
6330	32891	19061
6331	32896	19055
6332	32900	19050
6333	32904	19044
6334	32910	19039
6335	32914	19033
6336	32918	19028
6337	32922	19022
6338	32927	19016
6339	32931	19010
6340	32935	19005
6341	32940	18999
6342	32945	18994
6343	32950	18988
6344	32954	18983
6345	32958	18977
6346	32963	18971
6347	32968	18966
6348	32971	18960
